电影名称,评论人,评论时间,评论内容,location,有用
盗墓笔记 短评,王二宝,2016/7/28,风波不断，但我还是很期待。希望主创和演员都拼一把，争取做到极致。鹿晗加油。,,0
盗墓笔记 短评,小林子情,2016/7/28,追了七年盗墓，虽然很不想看，但必须要看。,江苏无锡,0
超级战舰 短评,听小小弹,2012/4/7,ERIc 必看,上海,0
盗墓笔记 短评,套鹿的晗子-xixi,2016/7/28,特效好就行了,,0
盗墓笔记 短评,rabbitrun,2016/7/28,用我一生，换你十年天真无邪。,,0
盗墓笔记 短评,是我是我,2016/7/28,目测比电视剧还烂,,0
盗墓笔记 短评,Sandy,2016/7/28,作为一个原著粉儿，看完后整个人懵逼了。这是搞笑片？还是爱情片？总结起来就是烂片……,,0
盗墓笔记 短评,洛枳,2016/7/28,真期待,,0
盗墓笔记 短评,葫芦大王,2016/7/28,别是烂片谢谢,,0
超级战舰 短评,哆啦B梦™,2012/4/7,美国陆军、海军、海军陆战队、潜艇部队不但能打恐怖分子还全能打外星生物！！真心碉堡了！！！,海南海口,0
盗墓笔记 短评,猞猁,2016/7/28,居然两年后，哼,上海,0
超级战舰 短评,魔女の回眸,2012/4/7,"买了票,到了时间转向去吃饭....",,0
盗墓笔记 短评,luyoufu88,2016/7/28,。,,0
盗墓笔记 短评,Ruby,2016/7/28,南派三叔编剧,,0
盗墓笔记 短评,Qing杍,2016/7/28,为什么不能自由的纯粹的拍拍盗墓。。sad。。。。,湖北武汉,0
盗墓笔记 短评,瘦瘦,2016/7/28,闲了去看   心心念念的张起灵啊😄,,0
铁道飞虎 短评,狮子,2016/12/29,成龙的电影 必须看,,0
铁道飞虎 短评,淡定的瞎忙,2016/12/29,成龙大哥的精品力作又有新鲜功夫小子黄子韬加盟。期待,,0
铁道飞虎 短评,静妃凉凉997,2016/12/29,想看凯凯😘😘😘准备好拖家带口去电影院在大荧幕上看我的凯哥了～,,1
盗墓笔记 短评,小小鱼鱼鱼鱼鱼,2016/7/28,该不该去看啊？看简介故事还算吸引我。。但是看预告片，井实在不适合小哥这个角色，我害怕我看的时候会尴尬。。,,0
盗墓笔记 短评,化成灰,2016/7/28,看了预告片    我只求   三叔能不能不帮忙拍电影   导演特效敢不敢找点牛x的   一直在毁  老靠书友   你不觉得羞耻么,,0
铁道飞虎 短评,梦在心中,2016/12/29,期待凯凯的范川,,0
盗墓笔记 短评,我爱8977,2016/7/28,看到这么多人打一星 我反而想去看看有多差了,,0
铁道飞虎 短评,jojownr,2016/12/29,期待上映,,0
铁道飞虎 短评,启发,2016/12/29,已经买了明天上午场的，打算带家人一块儿看。几乎可以说是看着成龙大哥的电影长大的。,,0
铁道飞虎 短评,seamoon520,2016/12/29,非常想看成龙大哥拍的战争电影,,0
铁道飞虎 短评,土豆！马铃薯！,2016/12/29,挺期待的！看演员阵容，都不错,,1
铁道飞虎 短评,独一无二的菜菜,2016/12/29,老的故事，新的演绎，期待成龙大哥，也期待王凯的喜剧电影,,0
铁道飞虎 短评,守望者,2016/12/29,期待,,0
铁道飞虎 短评,陈璐璐j,2016/12/29,想看王凯，想看王大陆，想看成龙大叔，想看韬韬💓💓,,0
铁道飞虎 短评,momo,2016/12/29,导演的解救吾先生很精彩，现在这部有成龙加持，带领新生演员黄子韬等演员演出，期待同样的精彩,,0
铁道飞虎 短评,路人甲,2016/12/29,期待你,,0
铁道飞虎 短评,小马Annie,2016/12/29,大哥的电影,,0
铁道飞虎 短评,L&Z,2016/12/29,就是觉得大哥的电影应该去看看😊,,0
铁道飞虎 短评,木罐子kkw,2016/12/29,期待！,,0
铁道飞虎 短评,珩儿,2016/12/29,王凯,,1
碟中谍4 短评,[已注销],2012/2/3,想看，木有人陪我看……,,0
铁道飞虎 短评,科科,2016/12/29,其实蛮期待的～因为一直觉得王凯的脸是演电影的脸,,1
铁道飞虎 短评,Limi_t,2016/12/29,说句实话，为了王凯,,0
碟中谍4 短评,Trancy Z,2012/2/3,因为蕾雅塞杜我想再好好看一遍,,0
碟中谍4 短评,fakengineer,2012/2/3,"没人陪着看............据说不错,特别想看",,0
铁道飞虎 短评,听雨的轨迹,2016/12/29,期待播出…,,0
碟中谍4 短评,[已注销],2012/2/3,好想看啊啊啊啊啊啊~现在只能回深圳看了！,,0
碟中谍4 短评,jenniferxiao,2012/2/3,剛開始看... ... 怎麼Josh Holloway一開始就死掉啦？？！！！！Grrrr... 氣憤！,"San Francisco Bay Area, United States",0
碟中谍4 短评,无下限CP,2012/2/3,想看没人陪...惨劲儿的....,,0
碟中谍4 短评,为本子而看动画,2012/2/3,汤姆克鲁斯是如何从文艺小青年变成硬汉的？,,0
碟中谍4 短评,肥皂,2012/2/3,竟然有lost里的saywer...不看不行了,山东济南,0
碟中谍4 短评,CoCo,2012/2/3,一直以来，很买这类高科技影片的账，毕竟比变形金刚类的科幻片靠谱很多，期待这部谍战片,"London, United Kingdom",0
碟中谍4 短评,林间五月,2012/2/3,想当年阿汤哥多帅啊 头发长了 就完全无感了..,,0
碟中谍4 短评,Black.Lee,2012/2/3,我是拉个人去电影院看呢？还是窝家里看呢？,浙江杭州,0
超级战舰 短评,虫虫妞,2012/5/18,同事强烈关注的一部电影，个人表示不太感兴趣。,,0
碟中谍4 短评,[已注销],2012/2/3,！！！！！！！！！！！！！！,,0
碟中谍4 短评,小蝗虫,2012/2/3,看过的人都告诉我很不错，值得看。我想也是，但是我到现在还没有看，就为了一个人的一句话。。。。,,0
超级战舰 短评,叮叮当,2012/5/18,一部片子让我在电影院睡过去4次，出来还是可以大概讲清楚故事，可见其白痴程度。,北京,0
碟中谍4 短评,流水杉,2012/2/3,前面3部都是和你一起看的。没记错的话。,江苏徐州,0
碟中谍4 短评,Leazhou,2012/2/3,加长版的苹果广告?,,0
超级战舰 短评,福贵,2012/5/18,这次外星人真的袭击的全球，杭康都有,北京,0
碟中谍4 短评,Christine-A,2012/2/3,靓老汤还能打!?!,"Nashville/Davidson, United States",0
超级战舰 短评,圆珠笔蠢蠢,2012/5/18,看了要吐槽,四川成都,0
碟中谍4 短评,纪念元年,2012/2/3,2给我的印象太好了！那是给付哥一起看的。,北京,0
超级战舰 短评,启酱037,2012/5/18,可以的嘛,,0
超级战舰 短评,我手上有个傻逼,2012/5/18,(⊙o⊙)…,,0
碟中谍4 短评,胖丁同学,2012/2/3,各方评价很好哎 抽空看看,北京,0
碟中谍4 短评,GwenHarkness,2012/2/3,我要看骚爹打~酱~油~！！！,,0
超级战舰 短评,小额么小脚丫儿,2012/5/18,。。。。。。。。,北京,0
碟中谍4 短评,rosemerry,2012/2/3,想看的是西蒙,江苏无锡,0
盗墓笔记 短评,纳兰苏,2016/8/5,很多没看过书的看完这部电影的都要去看书了，看过书的又从电影中看到了只有原著党才懂得的意思。我微信里有个朋友，谁的粉都不是，也没看过盗墓笔记，就是单纯的看了部电影，给的评价特效给力，剧情紧凑，吴邪幽默。所以无论是什么粉，不要执着自己想要看到的，跟着戏走，才会深入更多。,上海,0
盗墓笔记 短评,Linsky,2016/8/5,没看过小说，了解了故事梗概，还是有些期待的。,,0
盗墓笔记 短评,cat,2016/8/5,本来还有一点点想看的，看了剧评，又不那么想看了。,北京,0
盗墓笔记 短评,superyo,2016/8/5,希望不要让我失望。只要特效给力一切都好说。至于好坏等上映的再说吧。,,0
超级战舰 短评,Casper.,2012/5/18,如果是烂片的话..那就躺在那里吧,四川成都,0
超级战舰 短评,大大栗♥,2012/5/18,我们同学推荐我看,"Paris, France",0
盗墓笔记 短评,cool,2016/8/5,演员无感，但还是想看,,0
超级战舰 短评,ppppppp,2012/5/18,我还没看啊啊啊！带我去看！！,北京,0
盗墓笔记 短评,吴钩,2016/8/5,看预告片满满的李仁港的风格，他是什么年代都用一套服装道具，可想而知，本着没看过就没有发言权，看完回来再给个评价，吐槽下，现在的电影都选这些小鲜肉，毫无演技，看到演员表基本就断绝看的欲望了，还指望贡献票房，算了,江苏南京,0
盗墓笔记 短评,echo,2016/8/5,超爱盗墓，但为什么是鹿晗和井柏然……哭了,,0
盗墓笔记 短评,阿D还在战斗中,2016/8/5,2015.。。年。。。。。不敢看了,四川成都,0
超级战舰 短评,红龙湾萌鸭梨,2012/5/18,Alex~~~,"Cardiff, United Kingdom",0
盗墓笔记 短评,灰处留心,2016/8/5,马个,,0
超级战舰 短评,我潜江人,2012/5/18,看看高科技,,0
盗墓笔记 短评,清越,2016/8/5,不是也喜欢的造型,,0
超级战舰 短评,深海Briareos,2012/5/18,我想边吃零食边看。,,0
超级战舰 短评,河之流,2012/5/18,美国海军也要拯救世界了,广东深圳,0
盗墓笔记 短评,Qsunfqy-秋秋,2016/8/5,已经买好票，坐等观影~,上海,0
超级战舰 短评,Leroy Lee,2012/5/18,电影市场沉寂都已经大半个月了 这段时间全是烂片 从明天开始新的一波电影大潮就要来了 这只是序幕 把钱准备好了 就上吧,,0
盗墓笔记 短评,fookloongtam,2016/8/5,这导演不错啊片子应该可以吧,,0
盗墓笔记 短评,男巫的狂欢,2016/8/5,有兴趣看,,0
盗墓笔记 短评,血粒粒,2016/8/5,想对这部电影以及三叔说：你想干嘛！！！鹿晗脸,北京,0
超级战舰 短评,aner,2012/5/18,好吧，我承认对这种恶俗的商业科幻大片没有抵抗力,天津,0
盗墓笔记 短评,^,2016/8/5,看你们的评价都不想去看了^,,0
超级战舰 短评,就是喜欢听,2012/5/18,杂志介绍跟transformation一个type的，但是多了点人情。,,0
铁道飞虎 短评,问旋语涵,2016/9/19,这是一部合家欢喜剧电影，看成龙如何带领飞虎队员爬火车、打鬼子,,0
铁道飞虎 短评,VVhl小鱼,2016/9/19,很棒,,0
盗墓笔记 短评,木棉花开,2016/8/5,脑残粉不得不去！,湖北武汉,0
超级战舰 短评,Stranger,2012/5/18,我很喜欢这种弱智科幻打片儿的题材：）有空找来看看。,北京,0
盗墓笔记 短评,夏沫,2016/8/5,真的很想看，希望不辜负期待。,,0
铁道飞虎 短评,天生客观难自弃,2016/9/19,很久没看成龙大哥的电影了，很期待！,,0
铁道飞虎 短评,秣珏,2016/9/19,成龙大哥的电影啊，好期待！,,0
盗墓笔记 短评,蘑蘑菇菇,2016/8/5,整个高中到大学的记忆呀，我胖爷一定要英俊潇洒！#不要太吓人好吗拜托( >﹏<。)#,陕西西安,0
铁道飞虎 短评,珏澄,2016/9/19,支持凯凯 期待成龙大哥的新电影💖,,1
超级战舰 短评,Zoe_XU,2012/5/18,卡司强大了，虽然不对胃口还是想看喃，5月4号要上映哇~~,贵州贵阳,0
铁道飞虎 短评,王汪汪,2016/9/19,期待成龙大哥的新作品，同样期待黄子韬同学的精彩表现,,0
铁道飞虎 短评,swaggy tao,2016/9/19,有韬哥的电影！必看无疑啊！,,0
铁道飞虎 短评,漂洋过海看什么,2016/9/19,吸毒者的电影,,0
超级战舰 短评,savilerow,2012/5/18,Hasbro...,香港,0
盗墓笔记 短评,茶悠悠icon,2016/8/5,很期待，演员找的不错,,0
铁道飞虎 短评,欧莱雅专卖,2016/9/19,还没看过 不过成龙的电影还是很看好的,,0
盗墓笔记 短评,singlu,2016/8/5,很想看,,0
铁道飞虎 短评,xxx_GRi酱,2016/9/19,黄子韬和成龙以及丁晟导演，期待了很久。,,0
铁道飞虎 短评,夜雨清音,2016/9/19,支持王凯，期待成龙大哥的最新动作片。,,1
铁道飞虎 短评,西耳东东,2016/9/19,我喜欢喜剧，也喜欢战争剧，这部电影是最好的融合,山东淄博,0
铁道飞虎 短评, 云,2016/9/19,期待王凯的第一部电影，期待成龙大哥的新电影！希望票房大卖！！！,,1
铁道飞虎 短评,且听风吟,2016/9/19,武术少年黄子韬,,0
铁道飞虎 短评,无产阶级豪彬,2016/9/19,室友安利的 她是黄子韬粉丝,,0
铁道飞虎 短评,敕熙,2016/9/19,期待韬第一次出演的武打电影❤️,,0
铁道飞虎 短评,海底珊瑚,2016/9/19,预告片很吸引人，特别想去电影院看,,0
铁道飞虎 短评,lxkfjylhl,2016/9/19,不是裤裆藏雷，不是手撕鬼子，还有王凯，一定好看,,0
铁道飞虎 短评,墨染,2016/9/19,起码笑果有保障,,0
铁道飞虎 短评,森海,2016/9/19,期待,,0
碟中谍4 短评,波波先森,2012/1/30,@我叫怪怪 那天应该看这部的,,0
碟中谍4 短评,王宝儿,2012/1/30,= =,北京,0
碟中谍4 短评,rosemerry,2012/1/30,想看的是西蒙,江苏无锡,0
碟中谍4 短评,恍惚的猫♪,2012/1/30,最近好忙，周末加班，晚上派对，连看电影的时间都没有，这种看效果的，还是去电影院看算了！下片前挤时间看这个！,四川成都,0
碟中谍4 短评,多多,2012/1/30,去团电影票看起来！！！！！！！！！！,,0
碟中谍4 短评,天使Emily,2012/1/30,想看，想看，想看，O(∩_∩)O哈哈~想看的M我,湖北武汉,0
碟中谍4 短评,嘘嘘,2012/1/30,没有看过碟中谍系列，记忆中也没看过汤姆克鲁斯的影片，但依旧期待·····,,0
碟中谍4 短评,March,2012/1/30,碟中谍从1到4的豆瓣得分分别是7.7-6.8-6.8-8.2，咸鱼翻身了么？,,0
碟中谍4 短评,格子兄,2012/1/30,看剧情又回到了第一集的样子去了。。。有兴趣哦,浙江杭州,0
碟中谍4 短评,天意,2012/1/30,阿汤哥在之前3部给我留下了那个酷酷的英雄形象，相信这一部也不会让我失望，带点悬疑的剧情是我最中意的,,0
碟中谍4 短评,小舌舌,2012/1/30,我就是想说...他们去看了 而我在家复习...,"Washington, D.C, United States",0
碟中谍4 短评,遊離,2012/1/30,汤姆哥！,"Krung Thep, Thailand",0
碟中谍4 短评,小迪子,2012/1/30,系列电影,,0
碟中谍4 短评,马里迁,2012/1/30,阿汤哥的脸，票房的一片天,,0
碟中谍4 短评,猪33,2012/1/30,春节有看的了，虽然并不期望超过第一部。,,0
盗墓笔记 短评,小太阳,2016/7/30,鹿晗，傻狍子。。哈哈哈,,0
碟中谍4 短评,le blanc,2012/1/30,旅游观光片什么的= =,上海,0
超级战舰 短评,mojoka,2012/4/23,听说还不错，目前还未看呢。,,0
超级战舰 短评,小兔子,2012/4/23,"又一部模式化的美国英雄主义电影，以为是3D,准备去看的，结果只是2D，票价还真不算便宜，算了，不看了",,0
盗墓笔记 短评,linlin,2016/7/30,还是挺喜欢三叔的～期待。,,0
盗墓笔记 短评,木木木木子,2016/7/30,期待！瓶邪都很喜欢，不过剧情.特效一定要好，aqy的那个编剧太内什么了，不过不论怎样都会去看哒~,,0
盗墓笔记 短评,子非鱼,2016/7/30,好像还蛮炫的,,0
盗墓笔记 短评,dawuyun,2016/7/30,但愿别像电视剧！！,,0
盗墓笔记 短评,小丸子,2016/7/30,期待期待期待,,0
超级战舰 短评,圣舞冰宁,2012/4/23,剧情一般，特效很赞 被那群老兵所感动,上海,0
超级战舰 短评,行止,2012/4/23,数着Ri有多少个镜头,"Paris, France",0
碟中谍4 短评,[已注销],2012/1/30,没看过前几部妨碍理解么？,,0
盗墓笔记 短评,cg,2016/7/30,为毛都扎堆在8月5日,北京,0
盗墓笔记 短评,石蒜,2016/7/30,埋坑吧！三胖！,,0
碟中谍4 短评,开心果静静,2012/1/30,一定要看一定要看~爱死汤姆·克鲁斯了~哇哦~,,0
盗墓笔记 短评,layla,2016/7/30,期待,,0
超级战舰 短评,荷马他妈,2012/4/23,所有军事行动最关键的一步 就是建立通信。。,北京,0
盗墓笔记 短评,亮银子,2016/7/30,期待～～～～～～～～,,0
碟中谍4 短评,小仙,2012/1/30,想去电影院,福建厦门,0
盗墓笔记 短评,火星忍者,2016/7/30,因为看过书，所以对这部电影很期待,,0
盗墓笔记 短评,木  易,2016/7/30,希望走点心吧，别有拍成社会主义大片了。,,0
盗墓笔记 短评,Cissi,2016/7/30,期待那世间的绝色瞎了我的眼,浙江杭州,0
盗墓笔记 短评,落汀,2016/7/30,原著粉,,0
盗墓笔记 短评,呵呵哒！,2016/7/30,想看,,0
超级战舰 短评,疼²,2012/4/23,想看日日啊。,辽宁盘锦,0
盗墓笔记 短评,扬一,2016/7/30,很少跟别人说起我的故事，经历不是让你用来搏眼泪的。,,0
超级战舰 短评,高端人士蔡姨淋,2012/4/23,制服控表示：美国海军的制服，真！心！难！看！同类型的俄罗斯城市迷彩才帅气。USMC快点把这些搓制服赶走。,上海,0
盗墓笔记 短评,茄茄,2016/7/30,因为盗笔,,0
盗墓笔记 短评,Dawn,2016/7/30,我鹿的电影，支持。,,0
盗墓笔记 短评,💋傲娇的柒朵👙,2016/7/30,想看，虽然特效很封神榜差了n个九层妖塔，选角也不喜欢，但还是想看，谁让我是盗墓笔记迷妹呢！,湖南长沙,0
盗墓笔记 短评,豆豆,2016/7/30,这五毛特效真是。。。。所有重头戏是不是都在预告片里。果然还是无法跨越寻龙诀。这个只能是粉丝电影了。唉,,0
