影片名,姓名,演职人员,代表作,评分,性别,星座,出生日期,出生地,职业
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,斯蒂芬·亨特,演员,霍比特人2：史矛革之战,8.2,男,天蝎座,1968/10/28,新西兰，威灵顿,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,约翰·凯伦,演员,霍比特人1：意外之旅,,男,,,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,约翰·凯伦,演员,霍比特人3：五军之战,8.2,男,,,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,约翰·凯伦,演员,霍比特人2：史矛革之战,8.2,男,,,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,演员,指环王1：魔戒再现,8.9,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,演员,指环王3：王者无敌,9.1,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,演员,指环王2：双塔奇兵,,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,约翰·贝尔,演员,霍比特人3：五军之战,,男,天秤座,1997/10/20,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,约翰·贝尔,演员,霍比特人2：史矛革之战,8.2,男,天秤座,1997/10/20,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,约翰·贝尔,演员,超级战舰,6.6,男,天秤座,1997/10/20,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,伊利亚·伍德,演员,指环王1：魔戒再现,,男,水瓶座,1981/1/28,"美国,爱荷华州,锡达拉皮兹",演员 / 制片 / 配音 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,伊利亚·伍德,演员,指环王3：王者无敌,9.1,男,水瓶座,1981/1/28,"美国,爱荷华州,锡达拉皮兹",演员 / 制片 / 配音 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,伊利亚·伍德,演员,指环王2：双塔奇兵,9,男,水瓶座,1981/1/28,"美国,爱荷华州,锡达拉皮兹",演员 / 制片 / 配音 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,朗·普尔曼,演员,神奇动物在哪里,,男,白羊座,1950/4/13,"美国,纽约,曼哈顿,华盛顿高地",演员 / 导演 / 配音 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,朗·普尔曼,演员,环太平洋,,男,白羊座,1950/4/13,"美国,纽约,曼哈顿,华盛顿高地",演员 / 导演 / 配音 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,朗·普尔曼,演员,霍比特人3：五军之战,8.2,男,白羊座,1950/4/13,"美国,纽约,曼哈顿,华盛顿高地",演员 / 导演 / 配音 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,布耐恩·布莱塞得,演员,霍比特人1：意外之旅,,男,天秤座,1937/10/9,"英国,英格兰,约克郡,梅克斯伯勒",演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,布耐恩·布莱塞得,演员,霍比特人3：五军之战,,男,天秤座,1937/10/9,"英国,英格兰,约克郡,梅克斯伯勒",演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,布耐恩·布莱塞得,演员,泰山,,男,天秤座,1937/10/9,"英国,英格兰,约克郡,梅克斯伯勒",演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,瑞安·盖奇,演员,霍比特人3：五军之战,,男,,,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,瑞安·盖奇,演员,霍比特人2：史矛革之战,8.2,男,,,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,瑞安·盖奇,演员,哈姆雷特,,男,,,,演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,演员,指环王1：魔戒再现,8.9,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,演员,指环王3：王者无敌,,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,演员,指环王2：双塔奇兵,,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,西尔维斯特·迈可伊,演员,霍比特人1：意外之旅,,男,狮子座,1943/8/20,"英国,苏格兰,斯特拉思克莱德,丹农",演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,西尔维斯特·迈可伊,演员,霍比特人3：五军之战,,男,狮子座,1943/8/20,"英国,苏格兰,斯特拉思克莱德,丹农",演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,西尔维斯特·迈可伊,演员,霍比特人2：史矛革之战,8.2,男,狮子座,1943/8/20,"英国,苏格兰,斯特拉思克莱德,丹农",演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,基兰·沙阿,演员,霍比特人3：五军之战,,男,天秤座,1956/9/28,肯尼亚,演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,基兰·沙阿,演员,星球大战7：原力觉醒,7.1,男,天秤座,1956/9/28,肯尼亚,演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,基兰·沙阿,演员,星球大战8：最后的绝地武士,7.2,男,天秤座,1956/9/28,肯尼亚,演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,本尼迪克特·康伯巴奇,配音,奇异博士,7.6,男,巨蟹座,1976/7/19,"英国,伦敦",演员 / 配音 / 制片
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,本尼迪克特·康伯巴奇,配音,模仿游戏,,男,巨蟹座,1976/7/19,"英国,伦敦",演员 / 配音 / 制片
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,本尼迪克特·康伯巴奇,配音,神探夏洛克 第一季,9.3,男,巨蟹座,1976/7/19,"英国,伦敦",演员 / 配音 / 制片
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,编剧,指环王1：魔戒再现,8.9,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,编剧,指环王3：王者无敌,,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,编剧,指环王2：双塔奇兵,9,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,菲利帕·鲍恩斯,编剧,指环王1：魔戒再现,,女,,,,编剧 / 制片 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,菲利帕·鲍恩斯,编剧,指环王3：王者无敌,,女,,,,编剧 / 制片 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,菲利帕·鲍恩斯,编剧,指环王2：双塔奇兵,9,女,,,,编剧 / 制片 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,吉尔莫·德尔·托罗,编剧,功夫熊猫2,8,男,天秤座,1964/10/9,"墨西哥,哈利斯科,瓜达拉哈拉",制片 / 编剧 / 导演 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,吉尔莫·德尔·托罗,编剧,环太平洋,7.6,男,天秤座,1964/10/9,"墨西哥,哈利斯科,瓜达拉哈拉",制片 / 编剧 / 导演 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,吉尔莫·德尔·托罗,编剧,霍比特人1：意外之旅,,男,天秤座,1964/10/9,"墨西哥,哈利斯科,瓜达拉哈拉",制片 / 编剧 / 导演 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,J·R·R·托尔金,编剧,指环王1：魔戒再现,8.9,男,摩羯座,,"南非,奥兰治自由邦,布隆方丹",编剧 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,J·R·R·托尔金,编剧,指环王3：王者无敌,9.1,男,摩羯座,,"南非,奥兰治自由邦,布隆方丹",编剧 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,J·R·R·托尔金,编剧,指环王2：双塔奇兵,9,男,摩羯座,,"南非,奥兰治自由邦,布隆方丹",编剧 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,编剧,指环王1：魔戒再现,,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,编剧,指环王3：王者无敌,9.1,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,编剧,指环王2：双塔奇兵,,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,制片,指环王1：魔戒再现,8.9,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,制片,指环王3：王者无敌,,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,彼得·杰克逊,制片,指环王2：双塔奇兵,9,男,天蝎座,1961/10/31,"新西兰,北岛,Pukerua湾",制片 / 演员 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,Callum,制片,霍比特人1：意外之旅,8.1,,双鱼座,1971/2/22,"英国,英格兰",制片 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,Callum,制片,霍比特人3：五军之战,8.2,,双鱼座,1971/2/22,"英国,英格兰",制片 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,Callum,制片,刺杀据点,7.3,,双鱼座,1971/2/22,"英国,英格兰",制片 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,制片,指环王1：魔戒再现,8.9,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,制片,指环王3：王者无敌,9.1,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,弗兰·威尔士,制片,指环王2：双塔奇兵,9,女,摩羯座,1959/1/10,"新西兰,惠灵顿",编剧 / 制片 / 演员 / 选角导演 / 副导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,霍华德·肖,作曲,七宗罪,8.7,男,天秤座,1946/10/18,"加拿大,安大略省,多伦多",作曲 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,霍华德·肖,作曲,沉默的羔羊,,男,天秤座,1946/10/18,"加拿大,安大略省,多伦多",作曲 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,霍华德·肖,作曲,指环王1：魔戒再现,,男,天秤座,1946/10/18,"加拿大,安大略省,多伦多",作曲 / 演员
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,安德鲁·莱斯尼,摄影,指环王1：魔戒再现,,男,,,,摄影 / 演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,安德鲁·莱斯尼,摄影,指环王3：王者无敌,,男,,,,摄影 / 演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,安德鲁·莱斯尼,摄影,指环王2：双塔奇兵,,男,,,,摄影 / 演员 / 导演
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,杰森·李·豪顿,视觉特效,复仇者联盟,8,男,,,,视觉特效 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,杰森·李·豪顿,视觉特效,霍比特人3：五军之战,,男,,,,视觉特效 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,杰森·李·豪顿,视觉特效,霍比特人2：史矛革之战,,男,,,,视觉特效 / 导演 / 编剧
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,安迪·瑟金斯,副导演,致命魔术,8.8,男,白羊座,1964/4/20,"英国,伦敦,赖斯利普",演员 / 导演 / 副导演 / 配音
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,安迪·瑟金斯,副导演,指环王1：魔戒再现,8.9,男,白羊座,1964/4/20,"英国,伦敦,赖斯利普",演员 / 导演 / 副导演 / 配音
霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,安迪·瑟金斯,副导演,指环王3：王者无敌,9.1,男,白羊座,1964/4/20,"英国,伦敦,赖斯利普",演员 / 导演 / 副导演 / 配音
天将雄师,成龙,导演,西游记之大圣归来,,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
天将雄师,成龙,导演,喜剧之王,8.5,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
天将雄师,成龙,导演,功夫熊猫,7.9,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
天将雄师,李仁港,导演,盗墓笔记,,男,金牛座,1960/4/27,香港,导演 / 编剧 / 艺术指导 / 演员 / 制片
天将雄师,李仁港,导演,锦衣卫,5.9,男,金牛座,1960/4/27,香港,导演 / 编剧 / 艺术指导 / 演员 / 制片
天将雄师,李仁港,导演,老男孩猛龙过江,,男,金牛座,1960/4/27,香港,导演 / 编剧 / 艺术指导 / 演员 / 制片
天将雄师,成龙,演员,西游记之大圣归来,,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
天将雄师,成龙,演员,喜剧之王,8.5,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
天将雄师,成龙,演员,功夫熊猫,,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
天将雄师,约翰·库萨克,演员,致命ID,,男,巨蟹座,1966/6/28,"美国,伊利诺斯州,埃文斯顿",演员 / 制片 / 编剧
天将雄师,约翰·库萨克,演员,2012,,男,巨蟹座,1966/6/28,"美国,伊利诺斯州,埃文斯顿",演员 / 制片 / 编剧
天将雄师,约翰·库萨克,演员,空中监狱,,男,巨蟹座,1966/6/28,"美国,伊利诺斯州,埃文斯顿",演员 / 制片 / 编剧
天将雄师,艾德里安·布洛迪,演员,布达佩斯大饭店,8.7,男,白羊座,1973/4/14,"美国,纽约州,纽约市",演员 / 制片 / 作曲 / 配音
天将雄师,艾德里安·布洛迪,演员,钢琴家,,男,白羊座,1973/4/14,"美国,纽约州,纽约市",演员 / 制片 / 作曲 / 配音
天将雄师,艾德里安·布洛迪,演员,超脱,,男,白羊座,1973/4/14,"美国,纽约州,纽约市",演员 / 制片 / 作曲 / 配音
天将雄师,崔始源,演员,破风,7.2,男,白羊座,1986/4/7,"韩国,首尔,江南区",演员
天将雄师,崔始源,演员,赤道,6,男,白羊座,1986/4/7,"韩国,首尔,江南区",演员
天将雄师,崔始源,演员,天将雄师,,男,白羊座,1986/4/7,"韩国,首尔,江南区",演员
天将雄师,林鹏,演员,十二生肖,6.6,女,天蝎座,1986/10/25,"中国,辽宁,大连",演员
天将雄师,林鹏,演员,大兵小将,,女,天蝎座,1986/10/25,"中国,辽宁,大连",演员
天将雄师,林鹏,演员,倩女幽魂,5.3,女,天蝎座,1986/10/25,"中国,辽宁,大连",演员
天将雄师,王若心,演员,天将雄师,,女,水瓶座,1985/1/27,山东,演员
天将雄师,王若心,演员,遇见王沥川,,女,水瓶座,1985/1/27,山东,演员
天将雄师,王若心,演员,男人帮,,女,水瓶座,1985/1/27,山东,演员
天将雄师,肖央,演员,唐人街探案,,男,白羊座,1980/4/7,"中国,河北,承德",演员 / 导演 / 编剧
天将雄师,肖央,演员,11度青春之《老男孩》,,男,白羊座,1980/4/7,"中国,河北,承德",演员 / 导演 / 编剧
天将雄师,肖央,演员,老男孩猛龙过江,,男,白羊座,1980/4/7,"中国,河北,承德",演员 / 导演 / 编剧
天将雄师,王太利,演员,春娇与志明,,男,双子座,1969/6/1,"中国,山东,诸城",演员 / 编剧 / 导演
天将雄师,王太利,演员,11度青春之《老男孩》,,男,双子座,1969/6/1,"中国,山东,诸城",演员 / 编剧 / 导演
天将雄师,王太利,演员,老男孩猛龙过江,,男,双子座,1969/6/1,"中国,山东,诸城",演员 / 编剧 / 导演
天将雄师,洪天照,演员,风暴,6.4,男,天蝎座,1979/11/15,香港,演员
天将雄师,洪天照,演员,天将雄师,5.9,男,天蝎座,1979/11/15,香港,演员
天将雄师,洪天照,演员,逆战,,男,天蝎座,1979/11/15,香港,演员
天将雄师,刘承俊,演员,十二生肖,6.6,男,射手座,1976/12/15,"韩国,首尔",演员
天将雄师,刘承俊,演员,大兵小将,6.8,男,射手座,1976/12/15,"韩国,首尔",演员
天将雄师,刘承俊,演员,天将雄师,,男,射手座,1976/12/15,"韩国,首尔",演员
天将雄师,萝莉·佩斯特,演员,天将雄师,5.9,女,金牛座,1982/5/2,"法国,Val-d'Oise",演员
